state,longitude,latitude,scientific_name,count
California,-118.1,33.7,Liquidambar styraciflua,1
California,-118.1,33.7,Platanus acerifolia,4
California,-118.1,33.7,Pyrus calleryana,33
California,-118.1,34.7,Others,11
California,-118.1,34.7,Tilia cordata,1
California,-118.0,33.6,Others,1324
California,-118.0,33.6,Gleditsia triacanthos,342
California,-118.0,33.6,Lagerstroemia indica,218
California,-118.0,33.6,Liquidambar styraciflua,20
California,-118.0,33.6,Pyrus calleryana,6
California,-118.0,33.7,Others,34798
California,-118.0,33.7,Acer rubrum,12
California,-118.0,33.7,Gleditsia triacanthos,9024
California,-118.0,33.7,Lagerstroemia indica,3329
California,-118.0,33.7,Liquidambar styraciflua,147
California,-118.0,33.7,Platanus acerifolia,560
California,-118.0,33.7,Prunus,3
California,-118.0,33.7,Pyrus calleryana,1159
California,-118.0,33.8,Others,17697
California,-118.0,33.8,Acer rubrum,5
California,-118.0,33.8,Gleditsia triacanthos,6613
California,-118.0,33.8,Lagerstroemia indica,2145
California,-118.0,33.8,Liquidambar styraciflua,274
California,-118.0,33.8,Platanus acerifolia,225
California,-118.0,33.8,Prunus,3
California,-118.0,33.8,Pyrus calleryana,339
California,-118.0,33.9,Others,510
California,-118.0,33.9,Gleditsia triacanthos,435
California,-118.0,33.9,Lagerstroemia indica,67
California,-118.0,33.9,Liquidambar styraciflua,32
California,-118.0,33.9,Platanus acerifolia,68
California,-118.0,33.9,Pyrus calleryana,76
California,-118.0,35.1,Others,2629
California,-118.0,35.1,Acer rubrum,43
California,-118.0,35.1,Fraxinus pennsylvanica,2
California,-118.0,35.1,Gleditsia triacanthos,15
California,-118.0,35.1,Lagerstroemia indica,415
California,-118.0,35.1,Liquidambar styraciflua,76
California,-118.0,35.1,Platanus acerifolia,164
California,-118.0,35.1,Prunus,2
California,-118.0,35.1,Pyrus calleryana,187
California,-118.0,35.1,Tilia cordata,19
California,-117.9,33.7,Others,990
California,-117.9,33.7,Fraxinus pennsylvanica,1
California,-117.9,33.7,Gleditsia triacanthos,306
California,-117.9,33.7,Lagerstroemia indica,135
California,-117.9,33.7,Platanus acerifolia,9
California,-117.9,33.7,Pyrus calleryana,27
California,-117.9,33.8,Others,29002
California,-117.9,33.8,Gleditsia triacanthos,11796
California,-117.9,33.8,Lagerstroemia indica,2996
California,-117.9,33.8,Liquidambar styraciflua,597
California,-117.9,33.8,Platanus acerifolia,1017
California,-117.9,33.8,Prunus,2
California,-117.9,33.8,Pyrus calleryana,261
California,-117.9,33.8,Tilia cordata,3
California,-117.9,33.9,Others,2350
California,-117.9,33.9,Gleditsia triacanthos,1350
California,-117.9,33.9,Lagerstroemia indica,207
California,-117.9,33.9,Liquidambar styraciflua,111
California,-117.9,33.9,Platanus acerifolia,7
California,-117.9,35.1,Others,150
California,-117.9,35.1,Gleditsia triacanthos,1
California,-117.9,35.1,Lagerstroemia indica,9
California,-117.9,35.1,Liquidambar styraciflua,4
California,-117.9,35.1,Platanus acerifolia,2
California,-117.9,35.1,Pyrus calleryana,85
California,-117.9,35.2,Others,7
California,-117.9,35.2,Liquidambar styraciflua,2
California,-117.9,35.2,Platanus acerifolia,1
California,-117.8,33.8,Others,1542
California,-117.8,33.8,Gleditsia triacanthos,647
California,-117.8,33.8,Lagerstroemia indica,68
California,-117.8,33.8,Liquidambar styraciflua,368
California,-117.8,33.8,Platanus acerifolia,117
California,-117.8,33.8,Pyrus calleryana,1
California,-117.8,33.9,Others,5319
California,-117.8,33.9,Gleditsia triacanthos,1979
California,-117.8,33.9,Lagerstroemia indica,394
California,-117.8,33.9,Liquidambar styraciflua,369
California,-117.8,33.9,Platanus acerifolia,146
California,-117.8,33.9,Pyrus calleryana,38
California,-117.8,35.2,Others,460
California,-117.8,35.2,Gleditsia triacanthos,10
California,-117.8,35.2,Lagerstroemia indica,3
California,-117.8,35.2,Liquidambar styraciflua,4
California,-117.8,35.2,Platanus acerifolia,8
California,-117.8,35.2,Prunus,5
California,-117.8,35.2,Tilia cordata,1
California,-117.7,33.8,Acer rubrum,13
California,-117.7,33.8,Others,199
California,-117.7,33.8,Gleditsia triacanthos,52
California,-117.7,33.8,Lagerstroemia indica,11
California,-117.7,33.8,Liquidambar styraciflua,24
California,-117.7,33.8,Platanus acerifolia,15
California,-117.7,33.9,Others,511
California,-117.7,33.9,Gleditsia triacanthos,137
California,-117.7,33.9,Lagerstroemia indica,45
California,-117.7,33.9,Liquidambar styraciflua,47
California,-117.7,33.9,Platanus acerifolia,94
California,-117.7,33.9,Pyrus calleryana,40
California,-117.7,34.0,Others,4518
California,-117.7,34.0,Gleditsia triacanthos,23
California,-117.7,34.0,Lagerstroemia indica,449
California,-117.7,34.0,Liquidambar styraciflua,235
California,-117.7,34.0,Platanus acerifolia,332
California,-117.7,34.0,Pyrus calleryana,161
California,-117.7,34.1,Others,9977
California,-117.7,34.1,Acer rubrum,1
California,-117.7,34.1,Gleditsia triacanthos,18
California,-117.7,34.1,Lagerstroemia indica,1272
California,-117.7,34.1,Liquidambar styraciflua,1523
California,-117.7,34.1,Platanus acerifolia,450
California,-117.7,34.1,Pyrus calleryana,644
California,-117.6,33.9,Others,3
California,-117.6,34.0,Others,11596
California,-117.6,34.0,Gleditsia triacanthos,51
California,-117.6,34.0,Lagerstroemia indica,973
California,-117.6,34.0,Liquidambar styraciflua,463
California,-117.6,34.0,Platanus acerifolia,932
California,-117.6,34.0,Pyrus calleryana,403
California,-117.6,34.1,Others,43392
California,-117.6,34.1,Acer platanoides,3
California,-117.6,34.1,Acer rubrum,16
California,-117.6,34.1,Gleditsia triacanthos,61
California,-117.6,34.1,Lagerstroemia indica,9532
California,-117.6,34.1,Liquidambar styraciflua,4161
California,-117.6,34.1,Platanus acerifolia,5088
California,-117.6,34.1,Pyrus calleryana,3201
California,-117.6,34.2,Others,4323
California,-117.6,34.2,Acer rubrum,3
California,-117.6,34.2,Gleditsia triacanthos,5
California,-117.6,34.2,Lagerstroemia indica,1154
California,-117.6,34.2,Liquidambar styraciflua,426
California,-117.6,34.2,Platanus acerifolia,261
California,-117.6,34.2,Pyrus calleryana,208
California,-117.6,35.4,Others,26
California,-117.6,35.4,Liquidambar styraciflua,16
California,-117.5,34.0,Others,799
California,-117.5,34.0,Lagerstroemia indica,37
California,-117.5,34.0,Liquidambar styraciflua,10
California,-117.5,34.0,Platanus acerifolia,107
California,-117.5,34.0,Pyrus calleryana,168
California,-117.5,34.1,Others,18023
California,-117.5,34.1,Acer rubrum,2
California,-117.5,34.1,Gleditsia triacanthos,12
California,-117.5,34.1,Lagerstroemia indica,3287
California,-117.5,34.1,Liquidambar styraciflua,1194
California,-117.5,34.1,Platanus acerifolia,1297
California,-117.5,34.1,Prunus,8
California,-117.5,34.1,Pyrus calleryana,2433
California,-117.5,34.2,Others,2417
California,-117.5,34.2,Lagerstroemia indica,781
California,-117.5,34.2,Liquidambar styraciflua,35
California,-117.5,34.2,Platanus acerifolia,502
California,-117.5,34.2,Pyrus calleryana,490
California,-117.4,34.2,Others,5
California,-117.3,32.7,Others,1605
California,-117.3,32.7,Lagerstroemia indica,2
California,-117.3,32.7,Liquidambar styraciflua,44
California,-117.3,32.7,Pyrus calleryana,14
California,-117.3,32.8,Others,9776
California,-117.3,32.8,Lagerstroemia indica,32
California,-117.3,32.8,Liquidambar styraciflua,178
California,-117.3,32.8,Pyrus calleryana,3
California,-117.3,32.9,Others,1073
California,-117.3,32.9,Liquidambar styraciflua,24
California,-117.3,33.0,Others,282
California,-117.3,33.0,Liquidambar styraciflua,11
California,-117.2,32.7,Others,19385
California,-117.2,32.7,Lagerstroemia indica,60
California,-117.2,32.7,Liquidambar styraciflua,928
California,-117.2,32.7,Platanus acerifolia,22
California,-117.2,32.7,Pyrus calleryana,46
California,-117.2,32.8,Others,30429
California,-117.2,32.8,Lagerstroemia indica,98
California,-117.2,32.8,Liquidambar styraciflua,1375
California,-117.2,32.8,Platanus acerifolia,31
California,-117.2,32.8,Pyrus calleryana,99
California,-117.2,32.9,Others,18617
California,-117.2,32.9,Lagerstroemia indica,83
California,-117.2,32.9,Liquidambar styraciflua,1415
California,-117.2,32.9,Platanus acerifolia,146
California,-117.2,32.9,Pyrus calleryana,380
California,-117.2,33.0,Others,4837
California,-117.2,33.0,Lagerstroemia indica,3
California,-117.2,33.0,Liquidambar styraciflua,1086
California,-117.2,33.0,Platanus acerifolia,668
California,-117.2,33.0,Pyrus calleryana,9
California,-117.1,32.5,Others,479
California,-117.1,32.5,Liquidambar styraciflua,19
California,-117.1,32.5,Pyrus calleryana,160
California,-117.1,32.6,Others,6458
California,-117.1,32.6,Lagerstroemia indica,14
California,-117.1,32.6,Liquidambar styraciflua,240
California,-117.1,32.6,Pyrus calleryana,9
California,-117.1,32.7,Others,27837
California,-117.1,32.7,Lagerstroemia indica,640
California,-117.1,32.7,Liquidambar styraciflua,808
California,-117.1,32.7,Platanus acerifolia,13
California,-117.1,32.7,Pyrus calleryana,414
California,-117.1,32.8,Others,29047
California,-117.1,32.8,Lagerstroemia indica,432
California,-117.1,32.8,Liquidambar styraciflua,1666
California,-117.1,32.8,Platanus acerifolia,1
California,-117.1,32.8,Pyrus calleryana,128
California,-117.1,32.9,Others,16160
California,-117.1,32.9,Lagerstroemia indica,599
California,-117.1,32.9,Liquidambar styraciflua,876
California,-117.1,32.9,Platanus acerifolia,128
California,-117.1,32.9,Pyrus calleryana,393
California,-117.1,33.0,Others,13958
California,-117.1,33.0,Lagerstroemia indica,84
California,-117.1,33.0,Liquidambar styraciflua,736
California,-117.1,33.0,Platanus acerifolia,897
California,-117.1,33.0,Pyrus calleryana,127
California,-117.1,33.1,Others,120
California,-117.1,33.1,Liquidambar styraciflua,1
California,-117.0,32.5,Others,578
California,-117.0,32.5,Liquidambar styraciflua,27
California,-117.0,32.5,Pyrus calleryana,5
California,-117.0,32.6,Others,5418
California,-117.0,32.6,Lagerstroemia indica,1
California,-117.0,32.6,Liquidambar styraciflua,186
California,-117.0,32.6,Pyrus calleryana,154
California,-117.0,32.7,Others,4679
California,-117.0,32.7,Lagerstroemia indica,79
California,-117.0,32.7,Liquidambar styraciflua,208
California,-117.0,32.7,Platanus acerifolia,1
California,-117.0,32.7,Pyrus calleryana,24
California,-117.0,32.8,Others,3507
California,-117.0,32.8,Lagerstroemia indica,89
California,-117.0,32.8,Liquidambar styraciflua,417
California,-117.0,32.8,Pyrus calleryana,1
California,-117.0,33.0,Others,260
California,-117.0,33.0,Liquidambar styraciflua,16
California,-117.0,33.1,Others,19
California,-116.9,32.6,Others,1366
California,-116.9,32.6,Liquidambar styraciflua,69
California,-116.9,32.6,Pyrus calleryana,20
California,-116.0,34.8,Others,1
California,-116.0,34.8,Lagerstroemia indica,1
Colorado,-105.6,39.7,Others,46
Colorado,-105.4,39.7,Others,516
Colorado,-105.3,39.5,Others,1
Colorado,-105.3,39.6,Others,779
Colorado,-105.3,39.7,Others,1572
Colorado,-105.3,39.7,Prunus,1
Colorado,-105.2,39.7,Others,716
Colorado,-105.2,39.7,Fraxinus pennsylvanica,4
Colorado,-105.2,39.7,Gleditsia triacanthos,13
Colorado,-105.2,39.7,Prunus,10
Colorado,-105.2,39.7,Pyrus calleryana,1
Colorado,-105.1,39.6,Others,2124
Colorado,-105.1,39.6,Acer platanoides,144
Colorado,-105.1,39.6,Acer rubrum,123
Colorado,-105.1,39.6,Fraxinus pennsylvanica,696
Colorado,-105.1,39.6,Gleditsia triacanthos,183
Colorado,-105.1,39.6,Platanus acerifolia,10
Colorado,-105.1,39.6,Prunus,1
Colorado,-105.1,39.6,Pyrus calleryana,70
Colorado,-105.1,39.6,Tilia cordata,153
Colorado,-105.1,39.7,Others,2405
Colorado,-105.1,39.7,Acer platanoides,20
Colorado,-105.1,39.7,Acer rubrum,7
Colorado,-105.1,39.7,Fraxinus pennsylvanica,184
Colorado,-105.1,39.7,Gleditsia triacanthos,228
Colorado,-105.1,39.7,Liquidambar styraciflua,1
Colorado,-105.1,39.7,Platanus acerifolia,13
Colorado,-105.1,39.7,Prunus,4
Colorado,-105.1,39.7,Pyrus calleryana,59
Colorado,-105.1,39.7,Tilia cordata,83
Colorado,-105.1,39.8,Others,2472
Colorado,-105.1,39.8,Acer platanoides,55
Colorado,-105.1,39.8,Acer rubrum,24
Colorado,-105.1,39.8,Fraxinus pennsylvanica,103
Colorado,-105.1,39.8,Gleditsia triacanthos,114
Colorado,-105.1,39.8,Platanus acerifolia,10
Colorado,-105.1,39.8,Prunus,2
Colorado,-105.1,39.8,Pyrus calleryana,36
Colorado,-105.1,39.8,Tilia cordata,63
Colorado,-105.0,39.6,Others,993
Colorado,-105.0,39.6,Acer platanoides,21
Colorado,-105.0,39.6,Acer rubrum,3
Colorado,-105.0,39.6,Fraxinus pennsylvanica,68
Colorado,-105.0,39.6,Gleditsia triacanthos,44
Colorado,-105.0,39.6,Liquidambar styraciflua,1
Colorado,-105.0,39.6,Platanus acerifolia,1
Colorado,-105.0,39.6,Prunus,8
Colorado,-105.0,39.6,Pyrus calleryana,14
Colorado,-105.0,39.6,Tilia cordata,27
Colorado,-105.0,39.7,Others,64707
Colorado,-105.0,39.7,Acer platanoides,2793
Colorado,-105.0,39.7,Acer rubrum,945
Colorado,-105.0,39.7,Fraxinus pennsylvanica,7752
Colorado,-105.0,39.7,Gleditsia triacanthos,8688
Colorado,-105.0,39.7,Liquidambar styraciflua,29
Colorado,-105.0,39.7,Platanus acerifolia,518
Colorado,-105.0,39.7,Prunus,217
Colorado,-105.0,39.7,Pyrus calleryana,2656
Colorado,-105.0,39.7,Tilia cordata,3799
Colorado,-105.0,39.8,Others,31106
Colorado,-105.0,39.8,Acer platanoides,1383
Colorado,-105.0,39.8,Acer rubrum,520
Colorado,-105.0,39.8,Fraxinus pennsylvanica,3730
Colorado,-105.0,39.8,Gleditsia triacanthos,4554
Colorado,-105.0,39.8,Liquidambar styraciflua,6
Colorado,-105.0,39.8,Platanus acerifolia,444
Colorado,-105.0,39.8,Prunus,123
Colorado,-105.0,39.8,Pyrus calleryana,1522
Colorado,-105.0,39.8,Tilia cordata,1976
Colorado,-104.9,38.8,Others,382
Colorado,-104.9,38.8,Acer platanoides,3
Colorado,-104.9,38.8,Fraxinus pennsylvanica,3
Colorado,-104.9,38.8,Gleditsia triacanthos,18
Colorado,-104.9,38.9,Others,523
Colorado,-104.9,38.9,Acer platanoides,16
Colorado,-104.9,38.9,Fraxinus pennsylvanica,8
Colorado,-104.9,38.9,Gleditsia triacanthos,35
Colorado,-104.9,39.0,Others,32
Colorado,-104.9,39.5,Others,63
Colorado,-104.9,39.6,Others,4240
Colorado,-104.9,39.6,Acer platanoides,49
Colorado,-104.9,39.6,Acer rubrum,28
Colorado,-104.9,39.6,Fraxinus pennsylvanica,684
Colorado,-104.9,39.6,Gleditsia triacanthos,368
Colorado,-104.9,39.6,Platanus acerifolia,13
Colorado,-104.9,39.6,Prunus,4
Colorado,-104.9,39.6,Pyrus calleryana,85
Colorado,-104.9,39.6,Tilia cordata,278
Colorado,-104.9,39.7,Others,58179
Colorado,-104.9,39.7,Acer platanoides,2925
Colorado,-104.9,39.7,Acer rubrum,690
Colorado,-104.9,39.7,Fraxinus pennsylvanica,7327
Colorado,-104.9,39.7,Gleditsia triacanthos,7531
Colorado,-104.9,39.7,Liquidambar styraciflua,16
Colorado,-104.9,39.7,Platanus acerifolia,320
Colorado,-104.9,39.7,Prunus,227
Colorado,-104.9,39.7,Pyrus calleryana,1689
Colorado,-104.9,39.7,Tilia cordata,3197
Colorado,-104.9,39.8,Others,22320
Colorado,-104.9,39.8,Acer platanoides,915
Colorado,-104.9,39.8,Acer rubrum,357
Colorado,-104.9,39.8,Fraxinus pennsylvanica,3155
Colorado,-104.9,39.8,Gleditsia triacanthos,2797
Colorado,-104.9,39.8,Liquidambar styraciflua,10
Colorado,-104.9,39.8,Platanus acerifolia,188
Colorado,-104.9,39.8,Prunus,36
Colorado,-104.9,39.8,Pyrus calleryana,630
Colorado,-104.9,39.8,Tilia cordata,2022
Colorado,-104.8,38.8,Others,3153
Colorado,-104.8,38.8,Acer platanoides,127
Colorado,-104.8,38.8,Acer rubrum,3
Colorado,-104.8,38.8,Fraxinus pennsylvanica,648
Colorado,-104.8,38.8,Gleditsia triacanthos,126
Colorado,-104.8,38.8,Platanus acerifolia,1
Colorado,-104.8,38.8,Prunus,2
Colorado,-104.8,38.8,Pyrus calleryana,2
Colorado,-104.8,38.8,Tilia cordata,57
Colorado,-104.8,38.9,Others,5242
Colorado,-104.8,38.9,Acer platanoides,281
Colorado,-104.8,38.9,Acer rubrum,27
Colorado,-104.8,38.9,Fraxinus pennsylvanica,782
Colorado,-104.8,38.9,Gleditsia triacanthos,176
Colorado,-104.8,38.9,Platanus acerifolia,1
Colorado,-104.8,38.9,Prunus,7
Colorado,-104.8,38.9,Pyrus calleryana,18
Colorado,-104.8,38.9,Tilia cordata,92
Colorado,-104.8,39.0,Others,179
Colorado,-104.8,39.0,Acer platanoides,3
Colorado,-104.8,39.0,Fraxinus pennsylvanica,8
Colorado,-104.8,39.0,Gleditsia triacanthos,3
Colorado,-104.8,39.0,Tilia cordata,2
Colorado,-104.8,39.6,Others,3943
Colorado,-104.8,39.6,Acer platanoides,600
Colorado,-104.8,39.6,Acer rubrum,46
Colorado,-104.8,39.6,Fraxinus pennsylvanica,990
Colorado,-104.8,39.6,Gleditsia triacanthos,1216
Colorado,-104.8,39.6,Prunus,2
Colorado,-104.8,39.6,Pyrus calleryana,49
Colorado,-104.8,39.6,Tilia cordata,27
Colorado,-104.8,39.7,Others,20026
Colorado,-104.8,39.7,Acer platanoides,2873
Colorado,-104.8,39.7,Acer rubrum,52
Colorado,-104.8,39.7,Fraxinus pennsylvanica,2988
Colorado,-104.8,39.7,Gleditsia triacanthos,6052
Colorado,-104.8,39.7,Platanus acerifolia,2
Colorado,-104.8,39.7,Prunus,36
Colorado,-104.8,39.7,Pyrus calleryana,987
Colorado,-104.8,39.7,Tilia cordata,213
Colorado,-104.8,39.8,Others,13008
Colorado,-104.8,39.8,Acer platanoides,738
Colorado,-104.8,39.8,Acer rubrum,290
Colorado,-104.8,39.8,Fraxinus pennsylvanica,2427
Colorado,-104.8,39.8,Gleditsia triacanthos,2191
Colorado,-104.8,39.8,Liquidambar styraciflua,20
Colorado,-104.8,39.8,Platanus acerifolia,222
Colorado,-104.8,39.8,Prunus,27
Colorado,-104.8,39.8,Pyrus calleryana,585
Colorado,-104.8,39.8,Tilia cordata,1079
Colorado,-104.7,38.8,Others,1328
Colorado,-104.7,38.8,Acer platanoides,49
Colorado,-104.7,38.8,Acer rubrum,9
Colorado,-104.7,38.8,Fraxinus pennsylvanica,343
Colorado,-104.7,38.8,Gleditsia triacanthos,122
Colorado,-104.7,38.8,Prunus,2
Colorado,-104.7,38.8,Pyrus calleryana,3
Colorado,-104.7,38.8,Tilia cordata,46
Colorado,-104.7,38.9,Others,787
Colorado,-104.7,38.9,Acer platanoides,16
Colorado,-104.7,38.9,Fraxinus pennsylvanica,52
Colorado,-104.7,38.9,Gleditsia triacanthos,78
Colorado,-104.7,38.9,Tilia cordata,2
Colorado,-104.7,39.0,Others,110
Colorado,-104.7,39.0,Gleditsia triacanthos,1
Colorado,-104.7,39.6,Others,1209
Colorado,-104.7,39.6,Acer platanoides,8
Colorado,-104.7,39.6,Acer rubrum,1
Colorado,-104.7,39.6,Fraxinus pennsylvanica,34
Colorado,-104.7,39.6,Gleditsia triacanthos,59
Colorado,-104.7,39.6,Pyrus calleryana,28
Colorado,-104.7,39.7,Others,571
Colorado,-104.7,39.7,Acer platanoides,4
Colorado,-104.7,39.7,Acer rubrum,10
Colorado,-104.7,39.7,Fraxinus pennsylvanica,3
Colorado,-104.7,39.7,Gleditsia triacanthos,58
Colorado,-104.7,39.7,Prunus,3
Colorado,-104.7,39.7,Pyrus calleryana,57
Colorado,-104.7,39.8,Others,2746
Colorado,-104.7,39.8,Acer platanoides,162
Colorado,-104.7,39.8,Acer rubrum,121
Colorado,-104.7,39.8,Fraxinus pennsylvanica,1056
Colorado,-104.7,39.8,Gleditsia triacanthos,508
Colorado,-104.7,39.8,Liquidambar styraciflua,1
Colorado,-104.7,39.8,Platanus acerifolia,82
Colorado,-104.7,39.8,Prunus,10
Colorado,-104.7,39.8,Pyrus calleryana,155
Colorado,-104.7,39.8,Tilia cordata,324
Colorado,-104.7,39.9,Others,26
Colorado,-104.6,39.8,Others,1
Colorado,-104.6,39.9,Others,5
District of Columbia,-77.1,38.9,Others,20738
District of Columbia,-77.1,38.9,Acer platanoides,736
District of Columbia,-77.1,38.9,Acer rubrum,1756
District of Columbia,-77.1,38.9,Fraxinus pennsylvanica,4
District of Columbia,-77.1,38.9,Gleditsia triacanthos,309
District of Columbia,-77.1,38.9,Lagerstroemia indica,608
District of Columbia,-77.1,38.9,Liquidambar styraciflua,442
District of Columbia,-77.1,38.9,Platanus acerifolia,990
District of Columbia,-77.1,38.9,Prunus,1029
District of Columbia,-77.1,38.9,Pyrus calleryana,223
District of Columbia,-77.1,38.9,Tilia cordata,377
District of Columbia,-77.1,39.0,Others,9028
District of Columbia,-77.1,39.0,Acer platanoides,266
District of Columbia,-77.1,39.0,Acer rubrum,934
District of Columbia,-77.1,39.0,Fraxinus pennsylvanica,5
District of Columbia,-77.1,39.0,Gleditsia triacanthos,73
District of Columbia,-77.1,39.0,Lagerstroemia indica,145
District of Columbia,-77.1,39.0,Liquidambar styraciflua,116
District of Columbia,-77.1,39.0,Platanus acerifolia,219
District of Columbia,-77.1,39.0,Prunus,532
District of Columbia,-77.1,39.0,Pyrus calleryana,85
District of Columbia,-77.1,39.0,Tilia cordata,124
District of Columbia,-77.0,38.8,Others,7723
District of Columbia,-77.0,38.8,Acer platanoides,29
District of Columbia,-77.0,38.8,Acer rubrum,725
District of Columbia,-77.0,38.8,Fraxinus pennsylvanica,7
District of Columbia,-77.0,38.8,Gleditsia triacanthos,152
District of Columbia,-77.0,38.8,Lagerstroemia indica,321
District of Columbia,-77.0,38.8,Liquidambar styraciflua,326
District of Columbia,-77.0,38.8,Platanus acerifolia,360
District of Columbia,-77.0,38.8,Prunus,413
District of Columbia,-77.0,38.8,Pyrus calleryana,63
District of Columbia,-77.0,38.8,Tilia cordata,45
District of Columbia,-77.0,38.9,Others,70398
District of Columbia,-77.0,38.9,Acer platanoides,1549
District of Columbia,-77.0,38.9,Acer rubrum,6374
District of Columbia,-77.0,38.9,Fraxinus pennsylvanica,34
District of Columbia,-77.0,38.9,Gleditsia triacanthos,1610
District of Columbia,-77.0,38.9,Lagerstroemia indica,1952
District of Columbia,-77.0,38.9,Liquidambar styraciflua,1583
District of Columbia,-77.0,38.9,Platanus acerifolia,3336
District of Columbia,-77.0,38.9,Prunus,1712
District of Columbia,-77.0,38.9,Pyrus calleryana,461
District of Columbia,-77.0,38.9,Tilia cordata,1954
District of Columbia,-77.0,39.0,Others,15535
District of Columbia,-77.0,39.0,Acer platanoides,781
District of Columbia,-77.0,39.0,Acer rubrum,1001
District of Columbia,-77.0,39.0,Fraxinus pennsylvanica,2
District of Columbia,-77.0,39.0,Gleditsia triacanthos,172
District of Columbia,-77.0,39.0,Lagerstroemia indica,540
District of Columbia,-77.0,39.0,Liquidambar styraciflua,150
District of Columbia,-77.0,39.0,Platanus acerifolia,382
District of Columbia,-77.0,39.0,Prunus,795
District of Columbia,-77.0,39.0,Pyrus calleryana,48
District of Columbia,-77.0,39.0,Tilia cordata,77
District of Columbia,-76.9,38.9,Others,12060
District of Columbia,-76.9,38.9,Acer platanoides,57
District of Columbia,-76.9,38.9,Acer rubrum,1940
District of Columbia,-76.9,38.9,Fraxinus pennsylvanica,3
District of Columbia,-76.9,38.9,Gleditsia triacanthos,319
District of Columbia,-76.9,38.9,Lagerstroemia indica,787
District of Columbia,-76.9,38.9,Liquidambar styraciflua,222
District of Columbia,-76.9,38.9,Platanus acerifolia,480
District of Columbia,-76.9,38.9,Prunus,408
District of Columbia,-76.9,38.9,Pyrus calleryana,83
District of Columbia,-76.9,38.9,Tilia cordata,138
Florida,-82.5,27.9,Acer rubrum,107
Florida,-82.5,27.9,Others,3302
Florida,-82.5,27.9,Fraxinus pennsylvanica,1
Florida,-82.5,27.9,Lagerstroemia indica,769
Florida,-82.5,27.9,Liquidambar styraciflua,4
Florida,-82.5,28.0,Others,2355
Florida,-82.5,28.0,Acer rubrum,90
Florida,-82.5,28.0,Fraxinus pennsylvanica,1
Florida,-82.5,28.0,Lagerstroemia indica,691
Florida,-82.5,28.0,Liquidambar styraciflua,4
Florida,-82.5,28.0,Pyrus calleryana,1
Florida,-82.5,28.1,Acer rubrum,1
Florida,-82.5,28.1,Others,21
Florida,-82.5,28.1,Lagerstroemia indica,4
Florida,-82.4,27.9,Lagerstroemia indica,2
Florida,-82.4,27.9,Others,11
Florida,-82.4,28.0,Acer rubrum,33
Florida,-82.4,28.0,Others,1094
Florida,-82.4,28.0,Fraxinus pennsylvanica,5
Florida,-82.4,28.0,Lagerstroemia indica,276
Florida,-82.4,28.1,Others,15029
Florida,-82.4,28.1,Acer rubrum,78
Florida,-82.4,28.1,Lagerstroemia indica,1165
Florida,-82.4,28.1,Liquidambar styraciflua,5
Florida,-82.4,28.1,Prunus,3
Florida,-82.4,28.1,Pyrus calleryana,1
Florida,-82.3,28.0,Others,12
Florida,-82.3,28.1,Others,2
Florida,-82.3,28.2,Others,1
Florida,-82.1,26.6,Others,158
Florida,-82.1,26.6,Lagerstroemia indica,1
Florida,-82.1,26.7,Others,52
Florida,-82.0,26.5,Others,1923
Florida,-82.0,26.5,Acer rubrum,3
Florida,-82.0,26.5,Lagerstroemia indica,20
Florida,-82.0,26.5,Liquidambar styraciflua,1
Florida,-82.0,26.6,Others,17212
Florida,-82.0,26.6,Acer rubrum,41
Florida,-82.0,26.6,Lagerstroemia indica,442
Florida,-82.0,26.6,Liquidambar styraciflua,36
Florida,-82.0,26.6,Platanus acerifolia,3
Florida,-82.0,26.6,Prunus,1
Florida,-82.0,26.7,Others,4531
Florida,-82.0,26.7,Acer rubrum,4
Florida,-82.0,26.7,Lagerstroemia indica,10
Florida,-81.9,26.6,Others,5027
Florida,-81.9,26.6,Acer rubrum,12
Florida,-81.9,26.6,Lagerstroemia indica,27
Florida,-81.9,26.6,Liquidambar styraciflua,1
Florida,-81.9,26.6,Platanus acerifolia,2
Florida,-81.9,26.7,Acer rubrum,78
Florida,-81.9,26.7,Others,2589
Florida,-81.9,26.7,Lagerstroemia indica,3
Florida,-81.9,26.7,Liquidambar styraciflua,1
Florida,-81.9,26.7,Platanus acerifolia,2
Georgia,-84.6,33.8,Others,1
Georgia,-84.6,33.9,Others,38
Georgia,-84.6,34.0,Others,39
Georgia,-84.5,33.6,Acer rubrum,12
Georgia,-84.5,33.6,Others,54
Georgia,-84.5,33.7,Others,1645
Georgia,-84.5,33.7,Acer rubrum,62
Georgia,-84.5,33.7,Fraxinus pennsylvanica,1
Georgia,-84.5,33.7,Lagerstroemia indica,58
Georgia,-84.5,33.7,Liquidambar styraciflua,1
Georgia,-84.5,33.7,Prunus,8
Georgia,-84.5,33.8,Others,1651
Georgia,-84.5,33.8,Acer rubrum,50
Georgia,-84.5,33.8,Fraxinus pennsylvanica,8
Georgia,-84.5,33.8,Lagerstroemia indica,44
Georgia,-84.5,33.8,Prunus,17
Georgia,-84.5,33.9,Others,5
Georgia,-84.4,33.6,Others,40
Georgia,-84.4,33.6,Lagerstroemia indica,20
Georgia,-84.4,33.7,Others,10867
Georgia,-84.4,33.7,Acer rubrum,410
Georgia,-84.4,33.7,Fraxinus pennsylvanica,39
Georgia,-84.4,33.7,Gleditsia triacanthos,21
Georgia,-84.4,33.7,Lagerstroemia indica,618
